name,href,price,support,deal_cnt
宁美国度-魂-游戏台式机水冷电脑主机（i913900KFRTX4090128G1T固态）,https://item.jd.com/100043933143.html,29788.90,是,2.0
康佳（KONKA）台式电脑mini主机商用办公迷你主机（11代4核N510516G512G支持多屏显示壁挂WiFi）,https://item.jd.com/100037864353.html,1248.00,是,2000
亚当贝尔intel酷睿i7/游戏独显/16G/256G商务办公设计电竞游戏吃鸡DIY组装台式电脑单主机+32英寸显示器配置一：酷睿i7/4G独显/256G固态,https://item.jd.com/10062657615463.html,2299.00,否,4.0
航向者英特尔i5酷睿i7八线程/RTX20606G企业办公吃鸡游戏台式电脑主机DIY组装整机全套办公佳选》套一酷睿i5丨高清集显丨128G,https://item.jd.com/10612815989.html,569.00,否,20000.0
武极天越AMD锐龙R55600G/5700G主机组装电脑主机家用办公游戏台式电脑主机全套整机配置二R55600G+16G+500G,https://item.jd.com/10046491499042.html,2599.00,否,2000
华硕（ASUS）DIY整机【未来者】12代i7-12700F台式电脑电竞设计家用直播吃鸡游戏主机配置一i712700+512G+16G内存主机+27英寸显示器,https://item.jd.com/10054022557614.html,5799.00,否,1000
"拍拍	
电脑台式机英特尔i7级升八核独显GTX1060游戏吃鸡家用办公设计组装二手台式机全套99新套餐五i7级八核/16G/240G/1060独显",https://item.jd.com/64135917253.html,2399.00,否,10000.0
航向者i512400F/RTX2060/3060Ti永劫无间吃鸡游戏台式电脑主机DIY组装机全套套四加强款：512G固态丨32G丨20606G,https://item.jd.com/18321204459.html,2899.00,否,20000.0
酷开创维电脑智享系列台式电脑商务办公家用迷你主机（十二代酷睿i3-121008G256GSSD）,https://item.jd.com/100027599409.html,1999.00,是,20000.0
机械师（MACHENIKE）T90-T游戏台式机电脑电竞主机（12代i5-124008G512GSSDGTX16504GWin11三年上门）,https://item.jd.com/100017535217.html,4399.00,是,2000
联想(Lenovo)M730Q十代小Q微型迷你便携商用办公台式机电脑主机i3-10100T/8G/1T+256GSSD/集成,https://item.jd.com/100009641225.html,3599.00,是,500
华橙高颜值海景房i512400F/RTX3060Ti永劫吃鸡游戏台式组装电脑主机DIY组装机全套配置三电竞款十核丨32G丨20606G,https://item.jd.com/32161323308.html,2669.00,否,5000
青聪i510400F/12400F/RTX3060/1660S吃鸡游戏台式电脑主机DIY组装机配置一i510400F丨256G丨GT游戏独显,https://item.jd.com/30221803410.html,1669.00,否,20000.0
惠普HP暗影精灵8台式电脑游戏台式机主机设计师电脑12代i7-12700FRTX30508G独显16G256GSSD+1T,https://item.jd.com/100024061935.html,6999.00,是,50000.0
联想（Lenovo）ThinkCentreE97S商用台式机电脑企业采购i5-10400/8G/1T+256G/集显/Win10/27英寸显示器,https://item.jd.com/100041514229.html,5399.00,是,2.0
华橙海景房酷睿i5/RTX2060/1660S高端吃鸡台式机电脑主机DIY组装机全套游戏企业办公主机+显示器整套全套配置六酷睿i5丨16G丨512G丨20606G,https://item.jd.com/10050904677230.html,2798.00,否,20000.0
雷神（ThundeRobot）黑武士3060TI显卡游戏电竞台式机电脑主机现货速发I5-11400+RTX3060TI+16G,https://item.jd.com/10042337611808.html,6985.00,否,38.0
英特尔四核酷睿i5/4G游戏独显/16G/家用游戏办公企业台式电脑主机DIY组装机全套配置一,https://item.jd.com/62853604777.html,899.00,否,100
华硕（ASUS）DIY整机12代i512400F游戏台式机主机企业采购办公设计组装电脑全套配置四(i510400F+GTX16606G)单主机,https://item.jd.com/10039401025539.html,3399.00,否,5000
和谐号电竞光追游戏独显直播吃鸡永劫无间台式电脑主机（12代i712700F/RTX306012G/32GD4/512G）+27英寸,https://item.jd.com/100042829591.html,6999.90,是,1000
AppleMacmini八核M1芯片16G256GSSD台式电脑主机Z12N【定制机】,https://item.jd.com/100012176937.html,6799.00,是,20000.0
技嘉（GIGABYTE）i512400F/GTX1660S电竞游戏台式机组装电脑主机DIY组装机配置二i5-12400F+GTX1660S单主机,https://item.jd.com/10052556720297.html,4149.00,否,1000
攀升商睿2代办公商用家用台式电脑主机（AMDA10四核8G256GSSD商务键鼠3年上门）,https://item.jd.com/100032427194.html,1099.00,是,5000
攀升（IPASON）战神Pro12代酷睿i5游戏电竞设计独显台式电脑主机组装整机【2022款】12400F16G512GRTX3060Ti,https://item.jd.com/10058535103761.html,7099.00,是,200
戴尔（DELL）灵越3910台式机【2022新品】12代酷睿6核i5办公主机游戏商用家用电脑整机单主机(无显示器)i5-1240016G1T256G核显定,https://item.jd.com/10043317352901.html,4149.00,否,2000
华为(HUAWEI)MateStationB520高性能台式机电脑主机(i7-1070016G512G+1T2G独显Wifi/蓝牙)定制,https://item.jd.com/100033169573.html,6999.00,是,200
AOCAIO大师92623.8英寸高清办公一体机电脑台式主机(AMD-72108G256GSSD内置WiFi3年上门),https://item.jd.com/100032990009.html,1599.00,是,20000.0
【预售】京天华盛黑武士i512400F/RTX306012G/Ti游戏台式组装电脑主机DIY配置三：i512400F/RTX3060,https://item.jd.com/10062935573109.html,5398.00,否,200
雷神（ThundeRobot）黑武士高配游戏电竞渲染台式电脑无显卡电脑主机12代I5|I7现货速发B660M+i7-12700+16G+512G,https://item.jd.com/10043453845224.html,4898.99,否,2000
华硕（ASUS）i512400F/1660游戏组装电脑吃鸡电竞台式机DIY水冷ROG灯主机整机配置六i512400F/16G/RTX3060,https://item.jd.com/10027977515195.html,6449.00,否,500
雷神(ThundeRobot)黑武士4+水冷游戏台式电脑电竞主机(12代i5-1240016GRTX3070Ti显卡512GSSD无线充电),https://item.jd.com/100036368220.html,8698.00,是,20000.0
零刻EQ59PROIntel11代4核办公小台式机N5105WIFI蓝牙办公16G/512G,https://item.jd.com/10063680959903.html,1399.00,否,500
华硕（ASUS）DIY整机12代i512400F/RTX3060游戏直播台式主机吹雪定制组装电脑配置三（12400F/3060）单主机,https://item.jd.com/10056813844597.html,6099.00,否,46.0
宁美国度卓十代办公台式机电脑主机（i51040016G512G送键鼠三年上门）,https://item.jd.com/100012689350.html,2589.00,是,2000
苍影i9十核RTX2060\/16G\M2固态游戏办公直播家用台式组装电脑主机吃鸡电脑台式整机全套单主机套餐三,https://item.jd.com/10033201781816.html,1118.00,否,2000
戴尔(DELL)OptiPlex3090MT商用办公台式机电脑主机(I3-101058G1T机械集显21.5英寸),https://item.jd.com/100025030271.html,3299.00,是,43.0
机械革命旷世G7炫彩灯效（12代i5-1240016G512GSSDRTX3060Ti8G独显)电竞游戏自营台式机电脑主机,https://item.jd.com/100038199036.html,6899.00,是,10000.0
"拍拍	
Apple苹果一体机二手电脑imac台式主机超薄办公设计剪辑游戏高配独显全套新款【超划算经典款】309-i5-8G-512G固态",https://item.jd.com/10037119438938.html,2369.00,否,1000
武极天奕12代i7直播电竞游戏台式电脑主机整机DIY组装机配置四：i712700F+RTX3060Ti推荐,https://item.jd.com/10050604865558.html,8269.00,否,2000
亚当贝尔电竞独显办公游戏迷你家用组装吃鸡台式机电脑主机整机电脑主机配置二（酷睿I7/8G/756G硬盘）,https://item.jd.com/23388780560.html,1380.00,否,50000.0
宏碁(Acer)商用办公组装台式机电脑家用网课电脑单主机（i7-1270016G256G1T机械集显）定制,https://item.jd.com/100043098491.html,4599.00,是,0.0
联想台式机扬天M4602022款12代英特尔酷睿i5商用办公电脑整机附带RS232串口12代i516G/256G+1T(23英寸),https://item.jd.com/10052997897304.html,4599.00,是,500
华橙海景房酷睿i5/RTX2060/1660S高端吃鸡台式机电脑主机DIY组装机全套游戏企业办公电脑主机配置四酷睿i5丨16G丨256G丨1660S6G,https://item.jd.com/48690619255.html,1669.00,否,20000.0
宁美（NINGMEI）i512400FRTX3060游戏台式机电脑主机单机组装吃鸡游戏主机配四12代i512400FRTX3060Ti,https://item.jd.com/10058472619978.html,6399.00,否,13.0
攀升商睿2Pro酷睿i9设计师办公商用台式电脑主机（12代i932G512GSSD+2T4G独显WiFi6）,https://item.jd.com/100034011629.html,7899.00,是,20000.0
宏碁(Acer)商用办公迷你台式机电脑家用网课小主机(i5-1140016G256GSSD+1TB集显WiFi定制)单主机,https://item.jd.com/100034436331.html,2899.00,是,200
宏碁(Acer)商用办公组装迷你台式电脑家用网课小主机整机（i7-1170016G256G+2T2G独显27英寸显示器）定制,https://item.jd.com/100045447215.html,5099.00,是,0.0
七彩虹（Colorful）iGameM600幻境之眼水冷游戏台式电脑主机（12代i5-1240016GRTX3060500GnvmeWi-Fi）,https://item.jd.com/100036691168.html,6999.00,是,10000.0
将臣英特尔i9级十核GTX1660S6G直播电竞游戏电脑主机全套办公台式机家用设计师组装电脑整机配置二十核/2060S8G/32G/480G单主机,https://item.jd.com/10058190265244.html,2899.00,否,200
神舟(HASEE)战神MiniR5商用办公AMD迷你台式电脑主机(R5-5600U8G512GSSDWIFI无线win11),https://item.jd.com/100038199056.html,2399.00,是,5000
"爱心东东	
狄派酷睿i9升十核/16G内存/1660S独显/台式机电脑主机整机全套组装家用电竞企业办公电脑电脑主机配置二:十核丨512G丨GTX1660S独显",https://item.jd.com/10061289974033.html,2598.00,否,5000
联想（Lenovo）台式机M455酷睿i7-12700处理器商用游戏设计办公2G独显台式电脑主机+23英寸显示器定制版I7-127008G1T机械独显,https://item.jd.com/10059251586183.html,6599.00,是,52.0
"京品电脑	
攀升商睿2代办公商用家用台式电脑主机（11代i5-11260H16G512GWiFi商务键鼠3年上门）",https://item.jd.com/100029889022.html,2599.00,是,20000.0
宏硕（hongshuo）英特尔16G内存/独立显卡/台式机电脑主机家用游戏办公组装电脑整机全套套餐四酷睿i7丨16G丨1012G丨10708G,https://item.jd.com/66426249402.html,2780.00,否,50000.0
UIG酷睿i512400F升八核i7/游戏独显/吃鸡台式机电脑主机家用游戏办公组装电脑整机全套单主机配置六：酷睿i7-10870八核/16G/高效电竞,https://item.jd.com/10057847441383.html,4898.00,否,5000
宏碁(Acer)商用办公组装迷你台式电脑家用网课小主机（i7-1170016G256G1T机械集显）定制,https://item.jd.com/100045446867.html,3899.00,是,0.0
"爱心东东	
联想（Lenovo）台式电脑扬天M4000q家用网课商用办公税控台式机电脑整机单主机+有线键鼠套装定制:G69008G512G固态",https://item.jd.com/10063558939354.html,2499.00,否,500
宏碁(Acer)商用办公组装台式机电脑家用网课电脑单主机（i3-121008G512G集显）定制,https://item.jd.com/100042844199.html,2399.00,是,0.0
"拍拍	
英特尔i9升八核主机GTX1070独显直播吃鸡游戏电脑办公整机DIY组装二手台式机全套八：i9级十六线+32G+1660图灵显卡32曲全套99新",https://item.jd.com/43365608089.html,3199.00,否,20000.0
攀升商睿2代办公商用家用台式电脑主机（12代i3-1210016G512GWiFi蓝牙商务键鼠）,https://item.jd.com/100032989979.html,2399.00,是,20000.0
亚当贝尔英特尔酷睿i7/独显/16G家用办公电竞游戏吃鸡设计师炒股组装台式电脑主机整机全套单主机配置三：酷睿i7/1050Ti/16G/512G,https://item.jd.com/10028224970391.html,1899.00,否,20000.0
戴尔（DELL）OptiPlex7000MFF迷你mini主机台式电脑12代酷睿微型办公台式机单主机/含键盘鼠标i5-12500T/8G/256G固态/标配版,https://item.jd.com/20894319252.html,4199.00,否,5000
华硕（ASUS）i512400F/RTX3060/TI独显游戏台式电脑主机DIY组装机配置二（i512400F+306012G）,https://item.jd.com/10059141956220.html,5199.00,否,200
华硕（ASUS）华硕I712700F\/3060TI\/3070游戏直播台式电脑主机DIY组装机海景房12700F/3060ti,https://item.jd.com/10054048293801.html,7499.00,否,42.0
宏碁(Acer)设计师游戏旗舰办公台式机电脑单主机(i5-11400F32G512GRTX3060-12G独显冷排散热定制),https://item.jd.com/100038952036.html,5899.00,是,1000
攀升（IPASON）战神Pro12代酷睿i7游戏电竞设计台式电脑主机组装独显整机【2022款】12700F16G512GRTX3060ti,https://item.jd.com/10061047803182.html,7999.00,是,100
宏碁（acer）酷睿12代i7-12700台式电脑办公商用游戏绘图设计整机家用电脑主机全套单主机电脑【直播/电商】I5-12400+16G+512G,https://item.jd.com/10055354360733.html,3379.00,否,2000
长城凌云DHC88办公商用台式电脑主机（十代酷睿i3-10105F2G独显8G256G商务键鼠上门服务）,https://item.jd.com/100013140035.html,1850.00,是,5000
邪手萌兜组装电脑网课学习办公整机台式电脑主机DIY组装机配置升级包,https://item.jd.com/10064853104623.html,10.00,否,100
联想(Lenovo)扬天M590商用设计师游戏台式电脑主机(锐龙5-5600G16G512GGTX1660sWiFi),https://item.jd.com/100017213127.html,4499.00,是,20000.0
宏碁(Acer)暗影骑士·崭N95游戏电脑主机(12代i5RTX3060Ti16G内存512G固态侧透一体式水冷散热),https://item.jd.com/100038594648.html,6999.00,是,5000
"爱心东东	
狄派酷睿i5-10400/四核/GTX1660台式机组装电脑主机/商务办公家用网课游戏电脑电脑主机套餐三:酷睿i5/GTX1060游戏独显",https://item.jd.com/16244478402.html,2280.00,否,20000.0
武极i712700F/RTX3060Ti升RTX3070电竞游戏台式组装电脑主机整机DIY组装机,https://item.jd.com/1618683063.html,8699.00,否,10000.0
戴尔（DELL）成就3690商用办公台式电脑家用迷你单主机【i3-101058G512G固态定制】,https://item.jd.com/100047966329.html,2449.00,是,3.0
攀升（IPASON）战神Pro12代酷睿i5游戏电竞设计独显台式电脑主机组装整机【2022款】12400F16G512GRTX3050,https://item.jd.com/10058535103760.html,5599.00,是,200
宏硕（hongshuo）酷睿系列/4G独显/台式机电脑主机家用企业娱乐组装电脑整机全套主机+21.5英寸显示器套餐一酷睿i3/核显/8G内存/120G固态,https://item.jd.com/10026293548473.html,1299.00,否,10000.0
"爱心东东	
启稚英特尔十核RTX3060独显大容量1T固态办公游戏家用组装吃鸡台式机电脑主机水冷整机全套套餐六：十二核+32G/1T/3060Ti电竞直播主机+32英寸显示器",https://item.jd.com/10060209836065.html,5488.00,否,10000.0
"京品电脑	
惠普(HP)战99商用办公台式电脑主机(11代i7-1170016G1TSSDRX550X4G独显Office注册五年上门)",https://item.jd.com/100021321230.html,5999.00,是,10000.0
宏硕（hongshuo）英特尔16G内存/独立显卡/台式机电脑主机家用游戏办公组装电脑整机全套套餐五酷睿i7丨2060S8G主机+24英寸显示器,https://item.jd.com/10020926079727.html,3580.00,否,50000.0
"京品电脑	
攀升（IPASON）灵悦12代酷睿i5-12400办公商用家用台式电脑主机全套diy组装整机12代i516G512G【JD物流】",https://item.jd.com/10044783967226.html,2999.00,否,2000
和谐号XS-6100办公商用台式电脑主机整机（12代i3-12100F/2G独显/16G/512G),https://item.jd.com/100022046453.html,2099.00,是,1000
华硕（ASUS）DIY整机12代i512400F吃鸡游戏台式机主机电竞直播设计渲染组装电脑全套配置三(i512400F+2060S8G)主机+27英寸显示器,https://item.jd.com/10063370246160.html,5099.00,否,200
惠普HP暗影精灵8台式电脑游戏台式机主机设计师电脑12代i5-12400FRTX30508G独显16G256GSSD+1T,https://item.jd.com/100024061955.html,5799.00,是,50000.0
酷开创维电脑办公商用台式电脑整机（AMD八核A98G256GSSD全国联保）21.45英寸显示器,https://item.jd.com/100031608634.html,1339.00,是,20000.0
华橙海景房酷睿i5/RTX2060/1660S高端吃鸡台式机电脑主机DIY组装机全套游戏企业办公电脑主机配置一酷睿i5丨8G丨256G丨核芯显卡,https://item.jd.com/48690619253.html,869.00,否,20000.0
攀升战境S6AMD锐龙R55600/RTX3060设计师电竞游戏台式电脑主机全套diy组装整机配置五【R5-5600RTX3060】推荐单主机,https://item.jd.com/10048059791180.html,5599.00,否,500
雷神博睿商务办公游戏学生家用网课台式机电脑整机8L小机箱23.8英寸显示器三年上门服务i5-12400+8G+512GSSD,https://item.jd.com/10054692722508.html,2999.00,否,200
铭能XS2180设计师商用办公游戏台式电脑主机(12代i512400F/RTX306012G/32G/512G固态)电竞光追高端独显,https://item.jd.com/100038040329.html,4999.00,是,5000
华硕（ASUS）12代i5-12400Fdiy电竞游戏设计台式电脑主机高配家用直播整机12400F/RTX3060-8G（新上市）,https://item.jd.com/10058284254811.html,6499.00,否,2000
宁美国度卓十代办公台式机电脑整机（i3101008G512G送键鼠）23.8英寸,https://item.jd.com/100009641290.html,2489.00,是,2000
京天(KOTIN)商机3109十代英特尔酷睿i3商用办公台式机电脑主机(i3-101058G256GWiFi三年上门),https://item.jd.com/100017402802.html,1899.99,是,1000
联想(Lenovo)YOGA272022可旋转27英寸4K屏一体台式电脑(AMDR7-6800H16GLPDDR5内存1TBSSD）水月银,https://item.jd.com/100039890462.html,7999.00,是,5000
品纯（PINCHUN）英特尔十核32G内存/台式机电脑主机整机全套组装家用游戏办公水冷电竞主机套餐五：十核强芯+32G/1T/RTX2060S,https://item.jd.com/10048722950465.html,3999.00,否,20000.0
"拍拍	
铭速酷睿i7级i9级5600TX1660S显卡图吧设计直播游戏办公网课台式电脑主机组装机高端电脑套餐二i58G500G流畅办公主机",https://item.jd.com/46097845561.html,688.00,否,500
Leno国行【英特尔酷睿i7级+4G独显】mini迷你电脑主机台式机商用办公游戏电竞装单主机整机全套大魔方《i5酷睿八代4G独显16G+1024G》套餐一《单机标配...,https://item.jd.com/10051479866707.html,3698.00,否,100
京天(KOTIN)商机1202十二代i5商用办公小机箱设计师台式电脑主机(i5-1240016G512G固态三年上门)WIFI,https://item.jd.com/100032427212.html,2799.00,是,1000
华硕（ASUS）DIY整机i712700/F/RTX3060吃鸡游戏台式机主机电竞直播组装电脑配置一(i712700集显+16G+512G),https://item.jd.com/10040028352704.html,4799.00,否,200
七彩虹（Colorful）iGameM600幻境之眼水冷游戏台式电脑主机（12代i5-1240016GRTX3050500GnvmeWi-Fi）,https://item.jd.com/100021039601.html,5999.00,是,10000.0
畅骁商祺A2家用办公商用台式游戏组装电脑主机（i3101008G256G华硕圣旗H510M）,https://item.jd.com/100016388602.html,1779.00,是,5000
酷开创维电脑战神系列娱乐独显台式电脑主机（AMDX4-8408G512GGT730-2G独显）23.8英寸显示器,https://item.jd.com/100027348628.html,2099.00,是,1000
"京品电脑	
长城GreatWallA201819英寸商用办公家用一体机台式电脑(AMD-A8四核/8G/128G双频WiFi365天上门键鼠)",https://item.jd.com/100012467949.html,1050.00,是,20000.0
华橙海景房酷睿i5/RTX2060/1660S高端吃鸡台式机电脑主机DIY组装机全套游戏企业办公电脑主机配置二酷睿i5丨16G丨256G丨GT游戏独显,https://item.jd.com/48690619254.html,1169.00,否,20000.0
和谐号YD2798Q27英寸曲面高清商用办公一体机台式电脑(A8四核/8G/256G双频WiFi365天上门键鼠),https://item.jd.com/100014219087.html,1699.00,是,10000.0
"爱心东东	
11代酷睿i7八核十六线程电竞LOL吃鸡直播设计师办公商用家用游戏电脑台式机主机整机组装机单主机（有送键鼠套装礼品）【推荐】酷睿i9九代32G/1T固...",https://item.jd.com/10054852650202.html,4899.00,否,500
简朵英特尔酷睿i5/十核/16G内存/RTX2060S办公企业家用游戏台式电脑主机全套DIY组装机畅玩网游二》英特尔六核5640丨16G丨GT独显标配,https://item.jd.com/10031347308102.html,595.00,否,20000.0
和谐号设计师商用办公游戏台式电脑主机(十代i510400F/GTX16504G/8GD4/256G固态)电竞吃鸡独显,https://item.jd.com/100007763017.html,2899.90,是,20000.0
联想台式机电脑可装Win7或11i9-12900KF128G内存4T机械+2T固态硬盘RTX3090-24G独显单主机定制版,https://item.jd.com/100032070331.html,36299.00,是,19.0
联想(Lenovo)天逸510S英特尔酷睿i3个人商务台式机电脑整机(12代i3-121008G1THDDwin11)单主机,https://item.jd.com/100029197389.html,2459.00,是,13.0
航向者i712700KF/RTX3060Ti/70/80永劫无间游戏台式电脑主机DIY组装机全套套三加强款：2673丨20708G丨送27英寸主机,https://item.jd.com/10024035945763.html,4999.00,否,2000
神舟（HASEE）新瑞X30十二代商用办公台式电脑主机(i3-121008GDDR4512GSSDwin11),https://item.jd.com/100032427188.html,2388.00,是,5000
AOCAIO大师92623.6英寸高清办公一体机电脑台式主机(N50958G256GSSD双频WiFi3年上门),https://item.jd.com/100038199090.html,1699.00,是,20000.0
攀升商睿2代办公商用家用台式电脑主机（12代i3-121008G256GWiFi蓝牙商务键鼠3年上门）,https://item.jd.com/100019732807.html,2149.00,是,20000.0
宏碁（acer）酷睿12代i7-12700台式电脑办公商用游戏绘图设计整机家用电脑主机全套单主机电脑【总裁版】12核I7-12700+16G+1T固态,https://item.jd.com/10055354360736.html,5099.00,否,2000
玩嘉i7八核水冷吃鸡游戏主播电脑多开3D渲染建模网吧主机i9高配电竞台式机i5办公组装台式电脑全套套餐八【旗舰十核+RTX3060Ti+1TB固态】,https://item.jd.com/10057317136632.html,4199.00,否,200
宁美国度魂电竞游戏台式机电脑主机（i512490FRTX2060s16G500G固态）,https://item.jd.com/100023064613.html,5188.90,是,6.0
飞利浦（PHILIPS）12代一体机电脑21.5-27英寸台式机高配全套高清家用办公网课教学商务整机【主推】23.8/11代N50958G512G【典雅白色】,https://item.jd.com/10042340524373.html,2049.00,否,500
联蕊英特尔i7酷睿i9升十核/32G内存/RTX2060吃鸡台式电脑全套主机组装游戏家用企业办公套餐二【i7级十核+16G/512G/畅玩网游】单主机,https://item.jd.com/10059781961266.html,1789.00,否,10000.0
宏碁(Acer)设计师游戏旗舰办公台式机电脑单主机(i5-11400F16G内存512G固态+1TBRTX3060TI-8G)定制,https://item.jd.com/100033372891.html,6099.00,是,1000
京天竞魂510设计师渲染水冷游戏电竞无显卡台式电脑主机（i5-12400B66016G512GWiFi正版系统）,https://item.jd.com/100025929397.html,2999.00,是,2000
联想(Lenovo)天逸510S速龙版个人商务台式机电脑整机(AMD-A3050U8G1TBHDDWiFiWin11)23英寸,https://item.jd.com/100028030476.html,2698.99,是,10000.0
"拍拍	
联想台式电脑整机i3i5i7商务办公家用游戏娱乐主机显示器全套台式机整机二手台式机【1】A4-4000-3.0G主频4G-500G亏本冲量免费试用三年质保现货...",https://item.jd.com/70936228594.html,539.00,否,50000.0
联想(Lenovo)GeekPro2022设计师游戏台式电脑主机(12代i5-12400FRTX305016G512GSSD),https://item.jd.com/100030292537.html,5799.90,是,20000.0
华硕（ASUS）DIY整机【未来者】12代i7-12700F台式电脑电竞设计家用直播吃鸡游戏主机配置四i712700F+3060TI+16G主机+27英寸显示器,https://item.jd.com/10056407526168.html,8899.00,否,1000
华硕（ASUS）华硕rog全家桶i712700KF3060TI直播游戏台式机组装电脑水冷主机一：i512400F/3060/16G,https://item.jd.com/10026780617711.html,8799.00,否,1000
康佳（KONKA）台式电脑mini微型小主机商用办公家用11代4核N51058G256G【强劲性能】四核N510516G512G,https://item.jd.com/10065798978014.html,1848.00,否,0.0
联想商用ThinkCentreK70英特尔酷睿i5（i5-12500/B660/8G/512GSSD/无光驱/集显/260W/OKR/Win11Home）,https://item.jd.com/100020394637.html,3449.00,是,1000
铭能XS2180商务办公家用学习游戏娱乐台式电脑主机整机(英特尔酷睿i7+4G独显+16G+256G固态)21.5英寸,https://item.jd.com/100042973103.html,1949.00,是,5000
惠普（HP）N01\/M01系列商用家用办公台式机电脑主机整机全套网课单主机i5-1240016G256G+1T定制,https://item.jd.com/10030078703710.html,3599.00,否,5000
联想(Lenovo)台式机电脑主机扬天M590(锐龙5-5600G8G512GWiFiOffice三年上门),https://item.jd.com/100014123595.html,3699.00,是,2000
攀升迁跃者M全铝机身4K迷你台式电脑小主机（12代i5-1240016G512GWiFi）办公商用家用全套,https://item.jd.com/100034011639.html,2999.00,是,5000
外星人ALIENWARER13水冷电竞游戏高端台式机第12代i716G512GB+1TRTX3060Ti办公台式机9667TW,https://item.jd.com/100028475051.html,18969.00,是,500
联想（Lenovo）拯救者刃9000K设计制图游戏台式电脑主机(定制i7-12700KF32G1T独显10GRTX3080Win11),https://item.jd.com/100044228787.html,19299.00,是,1.0
"爱心东东	
狄派酷睿i5-10400/四核/GTX1660台式机组装电脑主机/商务办公家用网课游戏电脑主机+27英寸显示器套餐三:酷睿i5/GTX1060游戏独显",https://item.jd.com/45048963191.html,3080.00,否,20000.0
京天Blitz117i7-12700/B660/512G/16GDDR4/无显卡主机/商务键鼠/3年上门/台式组装电脑/游戏家用定制UPC,https://item.jd.com/100018368150.html,3999.00,是,10000.0
"爱心东东	
启稚英特尔十核RTX3060独显大容量1T固态办公游戏家用组装吃鸡台式机电脑主机水冷整机全套套餐三：十核+32G/512G/高效吃鸡独显单主机",https://item.jd.com/10054289538796.html,2588.00,否,10000.0
惠普(HP)战66办公台式机商用小机箱电脑主机(12代i5-1250016G512GWiFi蓝牙Win11Office)23.8英寸显示器,https://item.jd.com/100024222031.html,4199.00,是,20000.0
华硕（ASUS）DIY整机12代i512490F/RTX3060游戏台式主机设计渲染组装电脑全套配置一(12490F+3060)主机+27英寸曲面显示器,https://item.jd.com/10059530351529.html,6699.00,否,200
AppleMacmini【教育优惠】八核M1芯片8G512GSSD台式电脑主机MGNT3CH/A,https://item.jd.com/100016751650.html,6399.00,是,20000.0
华硕（ASUS）DIY整机【未来者】12代i7-12700F台式电脑电竞设计家用直播吃鸡游戏主机配置二i712700F+RTX2060+16G主机,https://item.jd.com/10054022557615.html,6199.00,否,1000
清华同方（THTF）精锐M790商用办公台式电脑主机(12代i3-121008G256G+1T三年上门内置WIFI）,https://item.jd.com/100022309839.html,2598.00,是,500
攀升E10G6400双核/H510/高频8G/256GSSD/商务键鼠/家用办公企业采购台式电脑主机/京东UPC,https://item.jd.com/100020941258.html,1499.00,是,20000.0
华硕（ASUS）ROG全家桶主机i913900K409040803080组装电脑水冷主机四：i712700KF/3070TI/32G,https://item.jd.com/10024047941560.html,16999.00,否,2000
"京品电脑	
攀升战境S612代i512490F/RTX3060设计师电竞游戏台式电脑主机全套diy组装整机配置二【i5-12490FRTX2060S】",https://item.jd.com/10024475397221.html,6099.00,否,20000.0
联想ThinkStationP350商用塔式工作站主机(i7-11700k/8G/1T+256GSSD/T6004G显卡/键鼠/750W),https://item.jd.com/100036563945.html,10299.00,是,23.0
联想(Lenovo)启天M43G商用办公台式机电脑改配升级i5-10400/16G/1TB+512GSSD/集显/21.5英寸套机,https://item.jd.com/100037402037.html,5199.00,是,0.0
"京品电脑	
京天Blitz303i3-10100升i3-10105/8G/256G/商务键鼠/3年上门/台式组装电脑/办公企业采购/家用定制主机UPC",https://item.jd.com/8770193.html,1899.00,是,5000
华硕（ASUS）i512400FRTX3060Ti/3050/1650核显组装电脑台式游戏主机8GB+256G配置一：核显,https://item.jd.com/10043730738035.html,2799.00,否,500
戴尔(DELL)PrecisionT3660工作站商用办公运算台式机电脑主机(I9-12900K128G4T+2TSSDRTX3090-24G)定制K,https://item.jd.com/100038061827.html,29899.00,是,13.0
"拍拍	
【二手9成新】戴尔/DELL二手台式机/商用/家用/电脑双核四核i3/i5/i7大中机箱办公娱乐I5-2400/8G/120G固态",https://item.jd.com/63389630833.html,799.00,否,1000
戴尔（DELL）3710商用办公台式机电脑酷睿12代I5-12400/32G/1T+256G固态/单主机/定制,https://item.jd.com/100033712737.html,3980.00,是,100
宏碁(Acer)暗影骑士·威N93英特尔酷睿i5游戏台机设计师电脑台式主机(12代i5-12400F16G512GGTX1660S),https://item.jd.com/100017248817.html,5289.00,是,5000
华硕（ASUS）12代i5-12400Fdiy电竞游戏设计台式电脑主机高配家用直播整机12400F/RTX3060Ti/500GSSD,https://item.jd.com/10053134904271.html,8499.00,否,2000
悍谷（HANGU）i510400/12400/12600k无显卡台式电脑办公主机企业DIY整机配置四i512400+16G+512G,https://item.jd.com/10056870867066.html,3299.00,否,100
紫客酷睿/独立显卡上网课LOL/CF直播主播家用模拟器多开办公组装吃鸡游戏台式电脑主机全套【大型游戏】i7九代/512G/1065+27曲屏,https://item.jd.com/65261474048.html,3799.00,否,10000.0
"爱心东东	
UIG英特尔酷睿i7升十二核/32G内存/RTX3060吃鸡台式电脑全套主机组装游戏家用企业办公主机+32英寸显示器配置三【E5十核+16G/512G/流畅吃鸡】",https://item.jd.com/10056272269721.html,3398.00,否,10000.0
